	Domain	Phylum	Class	Order	Family	Genus	Species
fb205074840ee13d8d5019880f75fbb3	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
22fe7fcb125d4bf338fdcc36682b8a23	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
2e9d40cdcd8110f6d3d2e1019f46ef4e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
f42d9328ffa778138ffb1d8ce7a2e16a	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
bbca6f49b121c48f28cbb645738fe1d2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeUCG-001	unculturedClostridialesbacterium
e9f0a7ff85ddd0559ccf25c1153d9ca8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
4d190f00dbeb1820af4b53e04e9d9464	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
2d22bf1cc47a43481e8731db846205ea	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	
6d779f5f527b3330b84aa67e62c97f84	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	
04e2bbd0ca7bd774cdb66706a799f538	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
3606d851ed5987254bc48418c6807aa5	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXI	Sporanaerobacter	
41f24e3696f2672317c0135dd0212184	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	
e716bcf545ca21d5ea6c0c9925538135	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
8c62f6578e7bff4ef0a35f7707028656	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium5	unculturedorganism
0e6fbf5b5377f8a02c51e22147fb28ed	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	
ebbd3c7ba35333d22cb6c8db0626441c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Comamonas	
a24e531688d077f13258336fc26fb0f1	Bacteria	Firmicutes	Clostridia	Clostridiales			
bc252457963c893e82fa319df14e44aa	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	
d604f50c93cd0ceaed0e362da222bfda	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
8d7766e939644dccbee72e8fd9350b7f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
b8e1980ea07751adaeb2cf9f6a258f86	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Blvii28wastewater-sludgegroup	
a0103868a6fad6118c6e6904f2a9fba6	Bacteria	Proteobacteria	Gammaproteobacteria	BD7-8			
38f4017bcc05c8ca789bcae8c60c8d1c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnotalea	unculturedbacterium
5fd211ccd07f3f773dc62a807dd8d52e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
51f467a949c1273a591963a0a1bb1071	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
f36674baf639db32a69e6932468d4b6c	Bacteria	Firmicutes	Clostridia	Clostridiales			
5e06493636c2f8b80a239615e3ce5e55	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
782e6ccae0aa20e48684c6ac7433ab07	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
e10ccf3e89f38a4940823a851203f9f1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Hydrogenophilaceae	Thiobacillus	
e21db891034963c2280865302d843134	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema2	
cf093e55e162a04b0a18a19ba3d8c785	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
a051eb9d9527f49a2f5a65329e020446	Bacteria	Bacteroidetes	Bacteroidia				
d85a62ba7adae141c5b2eefc89b6d2a9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
3b8d0d3dbeda36a5de145b33b2c67211	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11clade			
b4659f623b6b7555c28434446286fe12	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales			
dfc8779da167aef69a84d29aa6d7298a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
93921c1ad396545567df169afe963ee2	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324clade(MarinegroupB)	unculturedbacteriumzdt-33i5	unculturedbacteriumzdt-33i5	unculturedbacteriumzdt-33i5
766b3305a710872c8f7a73d27c85aa79	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXI	Sedimentibacter	Sedimentibacterhongkongensis
09c62039dceec75c91848fcda59810db	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
05e6cd39654dd0f869718a487580848f	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unidentified	unidentified	unidentified
04f56471a24084740465b9026614adf9	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXI		
d131239845347fb79ae4990aeabcd467	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	
c51da95ea7ef7471cee4d659dde95df1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
e057f45d92020231e3bc26935130797e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
b122be45289c40c04097b5be30594f56	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
b239cf6921b4560f0e2d41e7d0441390	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Blvii28wastewater-sludgegroup	
7682c5d2a5f545571ac58d4d3a8e4d98	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae		
2f0aa60f63109b9ad1729406d352c83f	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
0ac3c168f3d87b92e7ad79a699197cd8	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	CandidatusSolibacter	
83691a6be0fff45dbc042d9ba7b8edd2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium9	
297d103620c6001ee2de3c90b81ca64b	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	uncultured	unculturedbacterium
dcf409b50140fceadf77c5de8ba53904	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	
ad96f596e4d29eab73ff8d1f56bdd8bc	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1		
e42741d3d975f702c9ea7d4a70f1fce0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-251-o5	unculturedbacterium	unculturedbacterium
afbd94651f60473d3378c34fad7d4875	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	
eb4448b8b419ceda061716e3769c904e	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Haloimpatiens	
c7bd2af3e6f54d9f03e4bb8e9760eb67	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	uncultured	VerrucomicrobiabacteriumADurb.Bin474
24eb15abb483b9aab212be29ad7f2307	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	
7e779ab4f5dc5a0977c047d9117179a9	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
b29542a4714bb2eb78b2d31887d86326	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
c5e8053a202a007ed4fc92279056c32e	Bacteria	Firmicutes	Clostridia	Clostridiales			
7c8e6b67f66dbf2ffd468c0871b7eae4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
ba613e981eb6d1dfcdbd2b1fdca9c41e	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae		
3a5fcd69884a53065e0a462980a3d728	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
3d8ba725a767f94ad8d25dde61dc3275	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
621e0cf146d654aef8f1172b0e6be59e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
5fb1550d94a11b290024faa10ccc2427	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
cd55b3e8658958ef6629d86939e857f2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
2f84a68e931151b51722cd311fbd673d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
c09773d424a29bde0209c708877ddd3a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
e0e4b35a7980e40a00efe99415a3ec2a	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
1acce13a71f42070e7f4ec17de3916c1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pigmentiphaga	
ea774f4ae7ab661c6316d850f0099075	Bacteria	Proteobacteria	Alphaproteobacteria				
60e23b9ba27f44ba8b46ee44f2bcc5ca	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	unculturedbacterium
d57879d0b3d93fad9d893a626ac66c53	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Rickettsiella	
f8156bd5690b16381b89589181d4f4c3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
2650be0c1f6cf9d559076448e6362a00	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41			
910a86b776e4a3e9255f3546c1c353db	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae		
2f932b7f76fdeb667fdbee737d1ffad8	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	uncultureddeltaproteobacterium
b99550a8206f1c16a3d9c62c6f27d636	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
6095b15967ddbc61faf5cfdd92172102	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
4f4277b0d643735a8c9aadb2296bccef	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
d52486257653db9a4159ceb514e46fbc	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus1	
1e6083adf9cbd5e0cc71030e75cacad9	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema2	metagenome
02104ed77d21c9a987c0ce5e03598cd4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
da0d00c1d891160081036af560f6335d	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	
5818686a857d4e9c686a51a6f7528a36	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	uncultured	unculturedbacterium
c08183af4e1936c4f2686d9d351c8092	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	
c1c3d528ee8470afa052543f0e5c83f5	Bacteria	Planctomycetes	OM190	unculturedsoilbacterium	unculturedsoilbacterium	unculturedsoilbacterium	unculturedsoilbacterium
537c05744a46476263c3800e8fc52fa8	Bacteria	Proteobacteria	Alphaproteobacteria				
1adfeb13d520a139c14b5f20e67a1143	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
6c60d1182425dba23ecb94a4b0a746b6	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	
0cb264e311b36b2498602bbbbaa2b548	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Blvii28wastewater-sludgegroup	
2d38ab26dec50423f2d58bc8111b6689	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
aee013e7cf252edc065b18c16a059d13	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
e22cf3d6b71c09b08b93cec0bff8b0ee	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
0c4b604220a554dc9a4f03b2401e9055	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
5a65c48fde157b837427c2b621b4aa30	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	
eee77fc21fbfedf70ce1c2d1dc1251fc	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
922eb9016309b494c2ab78b52c860bd2	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	unculturedbacteriumJM9_B4
c9c8f7b0aaae5c03c9df4fb6041bac30	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d39d7997d3335b9fe5e5afcbf8fb8773	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	
9c1e4ac12ef97ec23b06ee38c77349a6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
23e4d775c9d84e527b93d1ff3d956f36	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
2ad57cf5d338ddbc49198684b97ce3a3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
2fc235e665a05ccfdcb4878186197741	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	unculturedbacterium	unculturedbacterium
b79b589b085b06735d1e7d52aaa57d6c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
2ca011604db86e7acbef131cd19231bd	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
60b912232416b9a2918c071683b06f0a	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	ADurb.Bin120	
6a24caa80b82e5977a24c45834126ac6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
c60e024414c400cca2fb0d2bbb219c63	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	
52d88d45708b0792ccbc49141f709865	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
f56c0c9e742c6c98fe4919a60213ac5d	Bacteria	Cloacimonetes	Cloacimonadia	Cloacimonadales			
4f5724cc659a8f11c0a0a1c65a742d04	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
64bb80f7a9ece163c4dc682e01aa3806	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41			
71b90f8f4dd8dbb0177e3c3ff8ee89cc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	unculturedbacterium
48fb079db2e4aeb7eef4b35b825c36be	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	
5ac648de770387cf1469586dd78a9679	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
a8e4b0940252c6b778d9b79d5de63891	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	unculturedbacterium	unculturedbacterium
d3fb34f966880395eda1f5eb7e6a57dd	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita	
53c24bc17ebc47ab6d0f3d6f8fda5638	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	GCA-900066225	
e2e8e23ac9f91122ddc5aac7d0dd2df6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
6f0c880dec08b90b274a0a8454800a59	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
69cad0610314bc2c38144a4900aaa908	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
c318a32596296e41af8b4c2c818ac75b	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
f1f6eca899b56e7eae310a600a6feba1	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	
2fa5ab63dbeb3a3592572c87aab29698	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
2348265b4aca6c3d115d92361233efd7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BacteroidetesvadinHA17		
4722b3953eccad5e1b7ace7c5bcc3018	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unidentified	unidentified	unidentified
8bc4dab748cb3e3098dd0c2278c6cc2a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
4f3e13b6e284e4c565eb9b29ed50ff70	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	bacteriumenrichmentculturecloneR4-41B	bacteriumenrichmentculturecloneR4-41B
2d1f7805bf028b87959207723d49e9de	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	
cb1e77613f2e4202f8124cc567da1dfb	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	SC103	metagenome
242a32695890ba2c82c2aee37e668cf1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	terrestrialmetagenome	terrestrialmetagenome	terrestrialmetagenome
657b2e9416beeec320c957ff94eea4de	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae		
e147e6393e2c2ffd82f00056b725913e	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324clade(MarinegroupB)	unculturedbacteriumzdt-33i5	unculturedbacteriumzdt-33i5	unculturedbacteriumzdt-33i5
f2c890afd2e73af4188c92fc07c8a817	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
2bda2f011910603173cc287c7dceb3cb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	
4a926c0c0d30f867de209a3e03597a6d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-013	
7c32d43bc7188a6f67abca8542dcdacd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
42bc45316e8e8dad22b0181f7913ebc9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
afb8b63a54e04b0d86c0dd2eaa236317	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unculturedbacterium	unculturedbacterium	unculturedbacterium
d85f08deeedf1da4d704643b6260c221	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	unculturedVerrucomicrobialesbacterium
5bce56f1665e6cc63aa13e1e211b44c5	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7clade	
82790979ebac058363fea1854373c253	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92clade	
70a6b3335a93d21141f3e14f9964cac1	Bacteria	Chloroflexi	Anaerolineae	SBR1031			
e9b206aaccea4a21d5ee02f008d4a42d	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	
f730d26b0fef711f5ef8e290e5a6cdfe	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0485			
b974df3d4dec9e873b374b984d92be70	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
496c3c3865edf2e117493da1f69d3e49	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
68b35667d4a8c2bfcca95d2c14474f44	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
546f31c450f678c14fef66d691cd0f71	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
43f69ce5947de334f651cf92c7872233	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	
d2bf781ae49b259dcf4cdcfb2972dc79	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium]xylanophilumgroup	unculturedbacterium
c350fbcf75cbaca8a94819acd981639e	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	unculturedmarinebacterium
847313b1fdbcc5a983e0402d39293477	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
b500790e0b54e0cbbbf539ba000e8a31	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	ClostridialesbacteriumCIEAF020
466f08400c6a3f184a897e2ca36154ca	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
501cf14dfea750a3f39630658b644b85	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae		
e99e152069b40ffa57c4ad92d3d56190	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
218f2754290aed2811d038a7f239eec1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
91729bebad846efdc60f2a29803d36c2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
603ea2a40e2ec403164da81b5f727b78	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium9	
a8bdf0637c93e3f78ee95aed46214ad1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae		
c2b6217f411c4776e8364b041fc16d4e	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Syner-01	
465dc591b6346a4ea536d8fd381e9a10	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
6175dc44a1a7f51e1a850cf203191d24	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	
022fe2fc6413d54bf5ba2c741ae25e13	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	unculturedbacterium	unculturedbacterium
07a5f2465427e50ae87dca06e5ed9d21	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	
575acfa5f07978555ebfac4edec8e677	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
6c68737282272a7c87a156e6a5648bce	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	A2	
4dd4a70c6ca3f201264f64fdb4c6dfcf	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	uncultured	unculturedalphaproteobacterium
ef5486ad6d19e7f3bace1a71e28f2161	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeUCG-006	Clostridiumsp.ASF502
7fae99a42919970072c14beea76b5d24	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
bb4e42a01f3e953641493d2bad4e746f	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593		
b5b64eef714e95789499e2fd8e307476	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	unculturedbacterium
9b06d5bb6ab7067804439c5b94357886	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
216f6ad1e058934dac5d397197e1c0b2	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	SC103	metagenome
2c47c3a80328879c0433277f50135c6c	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	unculturedXanthomonadalesbacterium
9e3db0d5dfc85cbfb5437b689a66ec69	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-010	
953718bdb562db9480270e55cbc24d5b	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
9e2092e22480d53a04597ba374761e31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
f65f76ba28dacfd8ee3d7934d01de56b	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
356c42cdd85a61eabb949ca88b4467b5	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured	
98d54d0720a6c99791f1e5a51d226992	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae		
7867377383b50c8146042a68891164e4	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
332664863ff1d6bf950dc4bb08ba8d9d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	
a3b6ab956911d25e957a888e780e81ca	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	
bf3355298c103621e3dc2e8bfe980fcb	Bacteria	Firmicutes	Clostridia	Clostridiales			
40301822862eee39cb636709c07c81d7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
fb59a057c99a295017a96aca142c3ae7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	
2c36e94f4c1e699e6e7fa88af43f0c6a	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	
5d7efbe9e89f761b109343b360c6fa95	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
ee6a3564cc846dccf03c38b42eafff7f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	
916ff37c15e9c341fd713e2941663d8e	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae		
f2d5bb838e6f436f037b2e24f91070a6	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	
220a7dc56e913e76cd7e85a754b90dc3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
ff7e931349828845a5a523df8c6bf388	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium6	unculturedbacterium
